Pisces Energy,5000654,Yes,Phone Number, Vendor Provided,Cameron Communications 3377752254,2008-12-05,,0.00,
Pisces Energy,5000747,Yes,2-Way Radio, VHF Hand Held,customer owned 8F470715,0000-00-00,,0.00,
Pisces Energy,5000747,Yes,2-Way Radio, VHF Hand Held,customer owned 8F470719,0000-00-00,,0.00,
Pisces Energy,5000748,Yes,2-Way Radio, VHF Hand Held,customer owned 8F470713,0000-00-00,,0.00,
Pisces Energy,5000748,Yes,2-Way Radio, VHF Hand Held,customer owned 8F470712,0000-00-00,,0.00,
Probe Resources,5002121,Yes,VSAT Dish, 1.2M Fixed-TM,,2011-03-01,,0.00,
Probe Resources,5002121,Yes,VSAT Terminal Standard-TM,Modem: 120177,2011-03-01,,0.00,
Probe Resources,5002121,Yes,Space Segment 256/128-TM,,2011-03-01,,75.00,Day
Probe Resources,5002121,Yes,Satellite TV, DirecTV-TM,8LF0310,2011-03-01,,10.00,Day
Probe Resources,5002121,Yes,Satellite TV, DirecTV-TM,8LF0308,2011-03-01,,10.00,Day
Probe Resources,5002121,Yes,Phone Number, Houston-TM,7139666331,2011-03-01,,0.00,
Probe Resources,5002121,Yes,Phone Number, Houston-TM,7133264827,2011-03-01,,0.00,
Probe Resources,5002121,Yes,Phone Number, Vendor Provided-TM,Fax Line 7134742208,2011-03-01,,0.00,
Probe Resources,5002122,Yes,Phone Number, Houston-TM,2818641013,2011-03-01,,0.00,
Probe Resources,5002122,Yes,Phone Number, Houston-TM,2818641014,2011-03-01,,0.00,
Probe Resources,5002122,Yes,Satellite TV, DirecTV-TM,4LF0099,2011-03-01,,8.00,Day
Probe Resources,5002122,Yes,Satellite TV, DirecTV-TM,4LF0107,2011-03-01,,8.00,Day
Probe Resources,5002122,Yes,VSAT Terminal Standard-TM,Modem: 120148,2011-03-01,,0.00,
Probe Resources,5002122,Yes,Space Segment 512/256-TM,,2011-03-01,,90.00,Day
Probe Resources,5002122,Yes,VSAT Dish, 1.2M Fixed-TM,,2011-03-01,,0.00,
Probe Resources,5002122,Yes,Phone Number, Houston-TM,Fax Line 2818641015,2011-03-01,,0.00,
Ryan Marine Services,5002123,Yes,VSAT Terminal Standard-TM,Modem: 133631,2011-03-01,,0.00,
Ryan Marine Services,5002123,Yes,Space Segment 256/128-TM,,2011-03-01,,3000.00,Month
Ryan Marine Services,5002123,Yes,Fax Machine-TM,,0000-00-00,,0.00,
Ryan Marine Services,5002123,Yes,Phone Number, Vendor Provided-TM,4095151450,2011-03-01,,0.00,
Ryan Marine Services,5002123,Yes,Phone Number, Vendor Provided-TM,4095151451,2011-03-01,,0.00,
Ryan Marine Services,5002123,Yes,Phone Number, Vendor Provided-TM,Fax Line 4093540438,2011-03-01,,0.00,
Ryan Marine Services,5002123,Yes,VSAT dish, Azimuth .85m-TM,,2011-03-01,,0.00,
S2 Energy1, LP,5002124,Yes,VSAT Terminal Standard-TM,Modem: 93402,2011-03-01,,0.00,
S2 Energy1, LP,5002124,Yes,VSAT Dish, 1.2M Fixed-TM,,2011-03-01,,0.00,
S2 Energy1, LP,5002124,Yes,Space Segment 256/128-TM,,2011-03-01,,1500.00,Month
S2 Energy1, LP,5002124,Yes,Phone Number, New Orleans-TM,9856644864,2011-03-01,,0.00,
S2 Energy1, LP,5002124,Yes,Phone Number, New Orleans-TM,9856644865,2011-03-01,,0.00,
S2 Energy1, LP,5002124,Yes,Phone Number, New Orleans-TM,Fax Number 9856030077,2011-03-01,,0.00,
Saratoga Resources Inc,5000001,Yes,VSAT Dish, 1.2M Fixed,Harvest Oil and Gas LLC, Grand Bay Field VSAT-1008,2007-02-22,,1440.00,Month
Saratoga Resources Inc,5000001,Yes,BWA, Alvarion,The Harvest Group LLC, Main Pass 52,2007-02-22,,1440.00,Month
Saratoga Resources Inc,5000001,Yes,BWA, Alvarion,The Harvest Group LLC, Brenton Sound 32,2007-02-22,,1440.00,Month
Saratoga Resources Inc,5000001,Yes,Phone Number, New Orleans,Grand Bay 504-321-9510,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, New Orleans,Grand Bay Fax 504-321-9512,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, New Orleans,Grand Bay Comp Station Fax 504-321-9513,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, New Orleans,Main Pass 52 Fax 504-321-9514,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, New Orleans,Brenton Sound 32 504-321-9515,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, Houma,Grand Bay 985-772-8500,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, Houma,Grand Bay 985-772-8501,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, Houma,Grand Bay Comp Station 985-772-8503,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, Houma,Main Pass 52 985-772-8504,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, Houma,Brenton Sound 32 985-772-8505,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 4-line,At&T Grand Bay,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 4-line,At&T Grand Bay,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 4-line,At&T Grand Bay,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 4-line,At&T Grand Bay,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 4-line,At&T Grand Bay,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 4-line,At&T Grand Bay,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 2-line,Panasonic Grand Bay Comp Station,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 2-line,Panasonic Brenton Sound 32,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,BWA, Alvarion AU Base,Grand Bay,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,BWA, Alvarion 5.8GHz Poitn to Point,Grand Bay to MP52,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,BWA, Alvarion 5.8GHz Poitn to Point,MP52 to BS32,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,BWA, Alvarion SU Remote,Grand Bay Comp Station,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,BWA, Alvarion SU Remote,Grand Bay TB12,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Switch, Ethernet 8 Port,MP52,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Switch, Ethernet 8 Port,BS32,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, New Orleans,Grand Bay 504-321-9511,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone Number, New Orleans,Brenton Sound 32 Fax 504-321-9516,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 2-line,Panasonic Main Pass 52,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Phone, Analog 2-line,Panasonic Brenton Sound 32,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,BWA, Alvarion SU Remote,Grand Bay TB1,2007-02-22,,0.00,
Saratoga Resources Inc,5000001,Yes,Switch, Ethernet 8 Port,Grand Bay Comp Station,2007-02-22,,0.00,
Shelf Workboats LLC,5002126,Yes,Satellite Phone, MSAT G2-TM,8777013405,2011-03-01,,65.00,Month
Shelf Workboats LLC,5002126,Yes,Call Barring-TM,,2011-03-01,,12.00,Month
Sojitz Energy Venture, Inc.,5000178,Yes,Satellite Phone, Irridium,Customer owned 300214010431340,2007-09-15,,0.00,
Sojitz Energy Venture, Inc.,5000178,Yes,Phone Number, Iridium,Direct dial 985-354-0212 881621415753,2007-09-15,,40.00,Month
Sojitz Energy Venture, Inc.,5000179,Yes,Satellite Phone, Irridium,customer owned 300214010435400,2007-09-15,,0.00,
Sojitz Energy Venture, Inc.,5000179,Yes,Phone Number, Iridium,Direct dial 985-354-0214 881621415755,2007-09-15,,40.00,Month
Triumph Marine,5002128,Yes,VSAT Terminal Standard-TM,Modem: 57125,2011-03-01,,0.00,
Triumph Marine,5002128,Yes,VSAT Dish, 1.2M Fixed-TM,,2011-03-01,,0.00,
Triumph Marine,5002128,Yes,Phone Number, New Orleans-TM,Fax Number 9856331069,2011-03-01,,0.00,
Triumph Marine,5002128,Yes,Space Segment 256/128-TM,,2011-03-01,,1600.00,Month
Triumph Marine,5002128,Yes,Phone Number, New Orleans-TM,9856644866,2011-03-01,,0.00,
Triumph Marine,5002128,Yes,Phone Number, New Orleans-TM,9856644867,2011-03-01,,0.00,
Tyler Stephen LLC,5002129,Yes,Oceans mail-TM,Email: tylerstephen@ocens.net renewal: 9/16/2011,2011-03-01,,400.00,Yearly
Tyler Stephen LLC,5002129,Yes,Satellite Phone, Irridium-TM,SIM #8988169224000075144 4802636603,2011-03-01,,55.00,Month
Valentine Marine (Gulf) LLC,5002130,Yes,Satellite Phone, Irridium-TM,SIM #8988169224000074089 4802636959,2011-03-01,,55.00,Month
Valentine Marine (Gulf) LLC,5002130,Yes,Space Segment 1024/512-TM,Bandwidth and Teleport Services,2011-03-01,,2600.00,Month
Valentine Marine (Gulf) LLC,5002131,Yes,Space Segment 1024/512-TM,Bandwidth & Teleport Services,2011-03-01,,2600.00,Month
